table_name,ordinal,column_name,column_type,mode,schema_file
CarePlan,1,id,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,2,resourceType,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,3,meta_versionId,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,4,meta_lastUpdated,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,5,meta_profile_0,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,6,text_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,7,text_div,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,8,identifier_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,9,identifier_0_value,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,10,instantiatesCanonical_0,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,11,status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,12,intent,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,13,category_0_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,14,category_0_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,15,category_0_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,16,title,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,17,description,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,18,subject_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,19,subject_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,20,encounter_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,21,period_start,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,22,period_end,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,23,created,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,24,author_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,25,author_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,26,contributor_0_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,27,contributor_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,28,contributor_1_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,29,contributor_1_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,30,careTeam_0_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,31,addresses_0_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,32,addresses_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,33,supportingInfo_0_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,34,supportingInfo_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,35,goal_0_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,36,goal_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,37,goal_1_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,38,goal_1_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,39,activity_0_kind,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,40,activity_0_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,41,activity_0_statusReason_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,42,activity_0_statusReason_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,43,activity_0_statusReason_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,44,activity_0_reference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,45,activity_0_reference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,46,activity_0_detail_kind,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,47,activity_0_detail_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,48,activity_0_detail_doNotPerform,BOOL,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,49,activity_0_detail_scheduledTiming_repeat_periodUnit,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,50,activity_0_detail_location_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,51,activity_0_detail_location_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,52,activity_0_detail_performer_0_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,53,activity_0_detail_description,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,54,activity_1_kind,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,55,activity_1_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,56,activity_1_reference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,57,activity_1_reference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,58,activity_1_detail_kind,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,59,activity_1_detail_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,60,activity_1_detail_doNotPerform,BOOL,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,61,activity_1_detail_scheduledTiming_repeat_periodUnit,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,62,activity_1_detail_description,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,63,activity_2_kind,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,64,activity_2_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,65,activity_2_reference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,66,activity_2_reference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,67,activity_2_detail_kind,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,68,activity_2_detail_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,69,activity_2_detail_doNotPerform,BOOL,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,70,activity_2_detail_scheduledTiming_repeat_periodUnit,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,71,activity_2_detail_description,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,72,activity_3_kind,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,73,activity_3_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,74,activity_3_reference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,75,activity_3_reference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,76,activity_3_detail_kind,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,77,activity_3_detail_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,78,activity_3_detail_doNotPerform,BOOL,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,79,activity_3_detail_description,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,80,activity_4_kind,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,81,activity_4_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,82,activity_4_reference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,83,activity_4_reference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,84,activity_4_detail_kind,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,85,activity_4_detail_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,86,activity_4_detail_doNotPerform,BOOL,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,87,activity_4_detail_scheduledTiming_repeat_periodUnit,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,88,activity_4_detail_description,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,89,note_0_authorReference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,90,note_0_time,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,91,note_0_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,92,createdAt,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,93,updatedAt,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
CarePlan,94,isDeleted,BOOL,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/CarePlanSchema.java
Condition,1,id,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,2,resourceType,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,3,meta_versionId,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,4,meta_lastUpdated,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,5,meta_profile_0,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,6,clinicalStatus_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,7,clinicalStatus_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,8,clinicalStatus_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,9,verificationStatus_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,10,verificationStatus_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,11,verificationStatus_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,12,category_0_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,13,category_0_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,14,category_0_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,15,code_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,16,code_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,17,code_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,18,code_coding_1_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,19,code_coding_1_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,20,code_coding_1_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,21,code_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,22,subject_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,23,subject_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,24,encounter_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,25,onsetDateTime,DATE,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,26,recordedDate,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,27,recorder_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,28,recorder_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,29,stage_0_summary_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,30,stage_0_summary_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,31,stage_0_summary_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,32,stage_0_type_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,33,stage_0_type_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,34,stage_0_type_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,35,evidence_0_concept_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,36,evidence_0_concept_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,37,evidence_0_concept_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,38,evidence_1_concept_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,39,evidence_1_concept_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,40,evidence_1_concept_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,41,evidence_0_reference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,42,evidence_0_reference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,43,evidence_1_reference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,44,evidence_1_reference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,45,evidence_2_reference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,46,evidence_2_reference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,47,evidence_2_concept_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,48,evidence_2_concept_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,49,evidence_2_concept_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,50,bodySite_0_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,51,bodySite_0_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,52,bodySite_0_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,53,note_0_authorReference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,54,note_0_time,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,55,note_0_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,56,createdAt,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,57,updatedAt,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Condition,58,isDeleted,BOOL,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ConditionSchema.java
Encounter,1,id,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,2,resourceType,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,3,meta_versionId,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,4,meta_lastUpdated,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,5,meta_profile_0,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,6,text_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,7,text_div,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,8,identifier_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,9,identifier_0_value,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,10,status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,11,class_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,12,class_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,13,class_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,14,type_0_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,15,type_0_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,16,type_0_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,17,type_0_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,18,reason_0_use,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,19,reason_0_value_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,20,reason_0_value_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,21,reason_0_value_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,22,subject_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,23,subject_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,24,participant_0_type_0_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,25,participant_0_type_0_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,26,participant_0_type_0_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,27,participant_0_actor_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,28,participant_0_actor_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,29,participant_1_type_0_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,30,participant_1_type_0_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,31,participant_1_type_0_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,32,participant_1_actor_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,33,participant_1_actor_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,34,period_start,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,35,period_end,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
Encounter,36,length_unit,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/EncounterSchema.java
